gene	r_squared	pvalue	pc1_r_squared	pc1_pvalue	pc1_2_r_squared	pc1_2_pvalue	pc1_3_r_squared	pc1_3_pvalue	pc1_4_r_squared	pc1_4_pvalue	pc1_5_r_squared	pc1_5_pvalue
MPZL2	0.000287111804479651	0.729157644822312	0.0299550579215951	0.772552904904193	0.223741199933658	0.670909571548031	0.237931140323586	0.712284149317545	0.239725504563717	0.73695524555483	0.293408820443758	0.745915967429467
SCN2B	0.000839397992281337	0.553775881691595	0.0012259200912664	0.531728226272197	0.0452009016106998	0.441878291441684	0.223827684872666	0.782565613901323	0.239049749093256	0.85635346091113	0.325598632078287	0.671160011648712
SIDT2	0.0029051578509085	0.270409231473232	0.00372691817494693	0.255170654020798	0.107356967772663	0.307227010452725	0.14736751620597	0.370012707178129	0.148829481145937	0.366400492715625	0.156368263210662	0.427106391854806
TMEM25	0.00284340909862105	0.275568627601105	0.109621113301611	0.131250398862172	0.390679071560556	0.0222997526401779	0.421218503522023	0.0792845566513022	0.425183697525022	0.0625149830366013	0.427458815727042	0.0616576567447082
DUSP15	0.00040864320304881	0.679540509876602	0.136426692294078	0.527330473126793	0.154485530121596	0.687286511794382	0.170770579003288	0.709626018222237	0.17668408475336	0.710000907252812	0.177785913866904	0.711295170100495
COMMD7	0.00182603351604515	0.382370543759979	0.103972487179806	0.541909271568573	0.137004495915954	0.707286932243016	0.317162934535704	0.542699018918501	0.37744439574454	0.733400658328059	0.377497296457384	0.740397355273841
DSN1	0.000138502994691059	0.809960717390817	0.0090061849411038	0.696363804046546	0.102857732567846	0.900027901227117	0.281220554124426	0.711728436666224	0.281270819416795	0.708704073579968	0.299559046217354	0.528647984942432
LSM14B	0.00408058069135244	0.191358192088795	0.00989548286200473	0.181518959182783	0.0160677638377825	0.216966046354396	0.0612784104317642	0.333861370889323	0.0687829271260662	0.29333225930624	0.0734732336166412	0.244670258327027
YTHDF1	0.0048776877822768	0.153066713403197	0.00671652192658084	0.161490578085478	0.0101349353413049	0.156344877957287	0.0932042048619466	0.250565754085261	0.0981431192189637	0.251228860650683	0.109535432095759	0.28639792941849
CABLES2	0.00158509438485081	0.415748238690229	0.0052519893250541	0.379010990341979	0.146649501175974	0.923207337857316	0.233021191562898	0.80634830929627	0.258439860111646	0.645367094961683	0.279891476052053	0.430009188555162
TRPT1	0.00376960515490548	0.209224299333389	0.494090687866433	0.117645998738111	0.500382906678398	0.109212251611573	0.561517158902559	0.198845942555715	0.567584694247525	0.118533865474382	0.571070049755827	0.105732965875755
NUDT22	0.00354259397148466	0.223514889670698	0.634990292765972	0.975420396847642	0.645596978470639	0.913567363957335	0.646531962958544	0.92262705274024	0.650136028256458	0.84082259591778	0.650185361921895	0.839068620263285
FERMT3	0.0139998375336376	0.0152596079021738	0.0566940435738225	0.0102712536702996	0.160025727907527	0.0174460373946932	0.542620490747701	0.0177579521714294	0.647985763256037	0.0153552340811687	0.802720424403035	0.364834811510066
PLCB3	0.00242714076425877	0.313811926725839	0.161632026189586	0.200137664689609	0.217201254633444	0.144012968071702	0.217358937430312	0.143067495387285	0.219052632686167	0.139319575319131	0.232234201342547	0.101488581886292
MRPL49	0.00644161728488128	0.10046928323528	0.0131104818148449	0.0807408700557704	0.0189357926316713	0.0838127478691711	0.123234366393239	0.0817990047426181	0.146856530614282	0.0645913138749035	0.147943706495858	0.0601615419736994
TBX6	0.000900820635220299	0.539610346760656	0.241076234109675	0.269492116997754	0.294782323422129	0.215637045517826	0.317034095979382	0.132683007567554	0.321246030889864	0.153334916932456	0.330575241838369	0.130048646501576
DOC2A	0.00274401297488377	0.284135795129934	0.192007512009048	0.248551379994702	0.239187936756617	0.122610173742771	0.253820937821794	0.173487391110773	0.306006632439349	0.226314478391133	0.323432057730267	0.27727604457216
HIRIP3	0.0139179650910561	0.0155630821077346	0.340338542013905	0.0165103004290058	0.374976941418363	0.0330491410436623	0.410516286951503	0.033049806113465	0.41317456429431	0.0313988541901754	0.41446626257891	0.0325562300974557
TMEM219	0.00015728960608656	0.797743398714837	0.560975602563816	0.99753029423196	0.593144542621755	0.982529068661614	0.617146242563525	0.657775736746539	0.632143225598197	0.576884976237911	0.632151316770492	0.578516535357303
KLRF1	0.00236483555529748	0.320111943504901	0.00241819312291873	0.318993107290606	0.0260730967037947	0.306984740638313	0.0762073785335278	0.491183399178978	0.132325595048562	0.324332147669073	0.193524830337834	0.328302492658965
CLEC1A	0.000685919326635946	0.592491696047732	0.0220480841639255	0.59294363284839	0.0227559935126383	0.59908984389422	0.43369700545732	0.508100511898741	0.43863167756581	0.438182123181869	0.439194805755079	0.435835203804145
MKX	0.000363240618517155	0.696934441283118	0.00224224699886697	0.729655460763306	0.0150715865447713	0.620862010553971	0.0221562067698705	0.742387613074058	0.0232394734614505	0.70367323932869	0.0265119966796994	0.723721310444757
C10orf68	0.00411018662757659	0.189752126678435	0.00751514953167373	0.16684538831359	0.0813776527915392	0.155177460211845	0.0865221016126524	0.124852538822781	0.146187499210696	0.0400371926319335	0.168232177546365	0.012898803808469
GRIN2B	0.000219201894847297	0.76224493134987	0.00725118972076359	0.690106855377827	0.09516657263585	0.851455324620026	0.0951996765414396	0.844290478765805	0.125099658438355	0.744749884096697	0.125528251616621	0.751517257434324
ITGB1	0.00122931314544907	0.473604221271597	0.248910161962213	0.33936862548501	0.310407132560584	0.33115908755055	0.328806888856355	0.242627471176135	0.348495885611624	0.175897526043901	0.568120202322793	0.630650610707664
ANXA8L1	0.00149258378440907	0.429705322172313	0.00149270449697917	0.430302176290926	0.0734419306668758	0.338951307043079	0.0746495856513096	0.321649793758227	0.0812453096730507	0.360369364299761	0.0821530875766654	0.353302774616165
FXYD4	0.000963074818210389	0.525915241230377	0.00182345258324522	0.519529079555624	0.0231389755028113	0.550116225643398	0.0263617877420119	0.568754319765471	0.0271740686368293	0.595874922566833	0.0285910335464353	0.583262243864513
PCDH15	0.0165088444078409	0.00838198789252843	0.0165160167503043	0.00849831069145524	0.0228004044449035	0.00765693521336658	0.0251109979437127	0.00643280950184054	0.0300143588451088	0.00634824862473483	0.0300143651821481	0.00641482155284789
CWC15	3.71284184988284e-08	0.996858619348636	0.0661889366957267	0.902746372878048	0.201617100836869	0.922246613902339	0.220799756863568	0.578705497530233	0.222943405319703	0.582894599637547	0.223373567166795	0.576593854772286
ARID5B	0.00161701319519984	0.411088661749554	0.105832337685	0.409943287587646	0.107256154846211	0.449067560363424	0.358622836917205	0.437464260928316	0.369979905383504	0.326815055062908	0.402728280182146	0.541323196867309
CDH8	0.0183506182851728	0.00542334851624393	0.0324012029041738	0.0145228239308258	0.0425010315322688	0.0125070497314659	0.0541245297671894	0.0112251125369741	0.107379694873463	0.0109080423265809	0.169459573267413	0.0219601564656723
DCUN1D2	0.00849329386135261	0.0591485310217716	0.0519378138895031	0.0531335805210994	0.053581055543035	0.0593578289937285	0.0599555173223871	0.0436715344051701	0.18119941156829	0.147926265744603	0.196256523737296	0.075696491358018
TMCO3	9.00676399998153e-06	0.951103056535948	0.0180272433680559	0.981908484383857	0.106584437561786	0.99564969759318	0.107648321563649	0.986425713311612	0.116207014961562	0.953298920795573	0.136831178519301	0.905683726765996
TMEM218	0.00126925138634823	0.466501990900295	0.0763045642426302	0.299199348600327	0.167828030772935	0.255046155501366	0.173551711211288	0.297755562887612	0.182935577621087	0.289266763207937	0.183118218175863	0.291331403418241
LATS2	0.00515462097000292	0.141864037562836	0.111709742940887	0.154479534752404	0.118686751517636	0.186378224071839	0.349910121960736	0.215620969778605	0.352331356284075	0.223701739102176	0.522682385203485	0.413314432711201
LPHN3	0.000174080652758674	0.787466726622862	0.012618381137626	0.70249235086822	0.0326517019286497	0.7632522588712	0.0454904718860917	0.776158144304076	0.0518795574227594	0.741158798319712	0.06626736358689	0.830268233977544
FAM124A	0.000207099058373565	0.768709987714829	0.00189099779488901	0.753947214565777	0.0720063807790839	0.829453117503804	0.0774387393000581	0.817746153903997	0.101996064714493	0.684852150916751	0.105107528774494	0.655353182754585
LYPD1	0.00471117554086281	0.160281740331999	0.0158002259385484	0.133319118490868	0.0777895944752758	0.106226934112288	0.0786785514913604	0.10715054619424	0.0797064174436193	0.116616891356066	0.113489182991698	0.14026826663587
ADRA2A	0.000677253530995388	0.594839696595351	0.00423301542878515	0.624753007476679	0.0391370955458656	0.419889082564273	0.087891078372709	0.677449476115005	0.0895958595960887	0.699261272421101	0.0896303959566881	0.690827240766293
SPATA4	4.66515963738944e-05	0.889006185116105	0.0190526806048898	0.932171547656977	0.199857013360761	0.97132800095402	0.208911739197571	0.875618732091324	0.21256888757454	0.805573531626961	0.215223269137895	0.843955762814959
CCDC102B	0.00364158376596439	0.217145256950388	0.0040848200364696	0.226871508800662	0.0434811629627261	0.261442264169609	0.138672720462648	0.216889207745504	0.15173852303799	0.222828954712107	0.199186799651443	0.197000971696668
DLG2	5.01519732209125e-06	0.96350263781535	9.40053507232345e-06	0.964366373806078	0.000602570636620131	0.965074962606091	0.00636870515904245	0.88165679099277	0.0145514594920442	0.809385846601329	0.0150078846428331	0.814265815160452
PRSS23	0.00480129107850125	0.15633031974077	0.00507668695609871	0.156947601691308	0.0785780030765505	0.0974582212797214	0.078810945564238	0.102148601224864	0.0793351415362789	0.109543638588573	0.0823192511773048	0.114799102478116
PPP1R1C	0.00149869639376289	0.428761598747329	0.00825451837853597	0.422946666957918	0.0180543634681782	0.394629658871111	0.0239927962162008	0.3880034627288	0.0251786126116527	0.370859509944841	0.0254953760719185	0.364693247467439
C11orf53	0.00537593103236764	0.133570482760475	0.00838167207240933	0.113484359672853	0.0426216970021832	0.105723952169064	0.0431186007499307	0.102791277744852	0.0448066315733132	0.0951786489482498	0.0534894010978351	0.0807850688410736
CCT5	0.00140848879937275	0.443015596639441	0.0257761679265843	0.544720437023345	0.42323953273872	0.926570782370608	0.59315117845455	0.892043526396464	0.593216944867383	0.894126118326296	0.593219394754129	0.892451312868717
DIXDC1	0.00134899730338375	0.4528185540496	0.108646368260855	0.77282939641973	0.276039979121543	0.661923236758356	0.356647176604155	0.856176260263518	0.372297429506716	0.90592283570896	0.429395754487659	0.957734612702034
PTS	0.00384659476770145	0.204625146967078	0.0365530904125849	0.226915196277546	0.144986667470014	0.126357811205165	0.209830905775536	0.229386867833841	0.216199462619288	0.293078995402705	0.222830468165188	0.278613111595888
C2orf50	7.47705056581985e-05	0.859755186648748	0.000774651068200131	0.851154362041497	0.0216481593133418	0.732518366392835	0.0418919483480668	0.548146509181168	0.0443476159074919	0.493559419983059	0.0444374013881244	0.50665018973678
FREM2	0.00011907545841578	0.8235564479767	0.0399974304737307	0.792271196113298	0.0470481477806697	0.814507227816604	0.0626519975049639	0.860542601744504	0.0740474269313945	0.883648240674611	0.0747680716562084	0.895566213433154
RILPL2	6.0175329971075e-05	0.874058534725678	0.247825715789247	0.437427146979855	0.277837923141781	0.536912683678009	0.455070965749701	0.579746311909083	0.468393633358783	0.667191839558779	0.46894044636828	0.652145904967001
DHX37	0.00100440073711105	0.517162478329307	0.0615274740633795	0.53125530339647	0.116192881348728	0.736388971909191	0.119645047841478	0.716103522290105	0.194854725749688	0.529510206150296	0.195222858076729	0.542334394210898
TKTL2	7.35691468491398e-05	0.860874884778564	0.000173266947928311	0.863963605695579	0.00106753128870052	0.882781493814922	0.00161854477874962	0.888129819874012	0.00166571856149896	0.891592201782434	0.00308395423772768	0.882564986834729
PRSS53	0.00267508981874036	0.29027453532196	0.158099515811236	0.235146703498181	0.324669702001788	0.442634117832623	0.329114755873308	0.362297919389465	0.402805003044651	0.402684069856044	0.412423281577786	0.321659556993978
GPR158	0.00104536749893717	0.508734308178087	0.0195725985197764	0.597449709435429	0.0444814714878905	0.371733046094344	0.0659957140748974	0.45172645192406	0.121369115782232	0.452958597177553	0.124628145872716	0.48641533010131
LYZL2	0.00574716047047089	0.120842744743204	0.00615905008898882	0.117663783610164	0.00734165540683029	0.134276761780119	0.0537067152022126	0.176194106550364	0.0773868217865414	0.192169113502538	0.080712014999691	0.174748397654124
CACNA2D4	0.00119136346841676	0.480516354408917	0.0313658688803893	0.506285621976418	0.035601709841098	0.489411994326618	0.161942794819014	0.384217070118751	0.193043889011112	0.427170867228862	0.201947714516244	0.409920486348454
NGLY1	0.00566627196976279	0.123497115306291	0.0591041421441718	0.0942730352236097	0.0630820345351341	0.11074719612979	0.071845870055215	0.0981363691701721	0.105670427482929	0.169223679400025	0.141310548154875	0.168953410164862
OXSM	0.00573568882142685	0.121215323911225	0.0361476327696358	0.114639065120289	0.0366718448353411	0.115403118516328	0.207068578062564	0.16176941443484	0.216051278327085	0.149794678798831	0.232178447841794	0.105984096231896
C12orf45	0.00226959401785589	0.330067420422544	0.21187937038178	0.206792407844484	0.372593650378581	0.152678632113946	0.388669960342501	0.251411914576632	0.391671376269907	0.280721539078886	0.391673734601133	0.282179053230872
UBE3B	0.00520448258457406	0.13994641971322	0.103648126697789	0.0616646702539079	0.370593768676407	0.0548003002515762	0.428094336991445	0.031115858322241	0.428703489870099	0.030269928140319	0.441827705107037	0.0303250364349129
ANK3	0.000271958958635432	0.736128764940939	0.115137030882324	0.969420146476122	0.116791683548431	0.948301484778042	0.11739369034129	0.939838904046863	0.133959653639645	0.978754938196065	0.137041907594497	0.926610853902088
PLBD2	0.000339205695598607	0.706653565875196	0.0740804604040102	0.572762119857551	0.0855944771626656	0.661884568007252	0.148880948664284	0.612588390874449	0.187663723255297	0.691134806801166	0.243940155719595	0.808012424466973
DLG5	0.00782521415194759	0.0701339925366761	0.0173180832993536	0.0695890417705662	0.128160698047781	0.077462254562871	0.142507369171784	0.102196143238141	0.17244911675635	0.0937596830104434	0.172577334843601	0.0927891649926748
MAT1A	0.00229732552702291	0.327126989753357	0.00442266338773569	0.342193613062766	0.0218080368765889	0.385639457094751	0.0371884834299948	0.476059135289365	0.038039873192978	0.458671882962113	0.0466515289593596	0.480448861826773
SLC2A13	0.00197619627189896	0.363466867532204	0.0600382887654482	0.351353102569116	0.0702590098769751	0.361649659119642	0.0749241777889152	0.40394938297613	0.0752011411671702	0.421814576284516	0.0800273534870254	0.350302063246973
GXYLT1	0.0190589132109771	0.00459093321740565	0.370120251408253	0.173914490880261	0.373486443989322	0.154428658445297	0.408616918195482	0.117164012806171	0.417132929974083	0.0891404498165554	0.420291082603655	0.0882372990306811
TWF1	0.000345412739459187	0.704106784315565	0.139940218956168	0.93859428606283	0.172236010754371	0.948753652804398	0.257136823977908	0.929882647104162	0.27962287998689	0.924982306893623	0.283842952783774	0.919095427180566
DIP2C	0.000512991100240111	0.643472833802221	0.131114346926076	0.71929111414286	0.134029208485314	0.704747619934214	0.153874140149256	0.882227036143122	0.217450219344368	0.951982115308551	0.2799172243871	0.712150501140673
